doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
232,2,4,Premise,Premise,none,<AC> students can devote more time and efforts in one subject and reduce pressure from other subjects </AC>,<AC> the dullness of course may deeply influence their passion on study </AC>
232,3,1,Premise,Claim,Attack,"<AC> under such target - oriented education environment , teenagers may be hard to regret their original choice and change their specialized field in their further study </AC>",<AC> this education model can cultivate more talents who specialized in different areas and increase studying effectiveness </AC>
232,3,2,Premise,Premise,none,"<AC> under such target - oriented education environment , teenagers may be hard to regret their original choice and change their specialized field in their further study </AC>",<AC> students can devote more time and efforts in one subject and reduce pressure from other subjects </AC>
232,3,4,Premise,Premise,none,"<AC> under such target - oriented education environment , teenagers may be hard to regret their original choice and change their specialized field in their further study </AC>",<AC> the dullness of course may deeply influence their passion on study </AC>
232,4,1,Premise,Claim,Attack,<AC> the dullness of course may deeply influence their passion on study </AC>,<AC> this education model can cultivate more talents who specialized in different areas and increase studying effectiveness </AC>
232,4,2,Premise,Premise,none,<AC> the dullness of course may deeply influence their passion on study </AC>,<AC> students can devote more time and efforts in one subject and reduce pressure from other subjects </AC>
232,4,3,Premise,Premise,none,<AC> the dullness of course may deeply influence their passion on study </AC>,"<AC> under such target - oriented education environment , teenagers may be hard to regret their original choice and change their specialized field in their further study </AC>"
233,1,2,Claim,MajorClaim,none,"<AC> concentrating on one subject can reduce students ' pressure and foster the effectiveness in training talents , while its shortfalls are so vital to students ' future </AC>",<AC> I do support the view of learning all school subjects </AC>
233,2,1,MajorClaim,Claim,none,<AC> I do support the view of learning all school subjects </AC>,"<AC> concentrating on one subject can reduce students ' pressure and foster the effectiveness in training talents , while its shortfalls are so vital to students ' future </AC>"
236,1,2,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,<AC> communication between countries and cultures become convenient </AC>
236,1,3,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,"<AC> In my country , English is a required course from elementary school </AC>"
236,1,4,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,<AC> studying abroad is easy and becomes hot among youngsters </AC>
236,1,5,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,"<AC> language obstacle is no longer a problem , which results in mutual understanding and trust between their mother land and the host country </AC>"
236,1,6,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,<AC> enhances relationship and promotes international business </AC>
236,1,7,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,"<AC> researchers , especially those who work on high - tech , would have wider range of references if they are good at English </AC>"
236,1,8,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,"<AC> Taking IT industry for an example , top technical science is published in English </AC>"
236,1,9,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,"<AC> It ' s neither to get a translated version of these articles , nor to always have a translator besides </AC>"
236,1,10,Claim,Premise,none,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>,<AC> they have no choice but choosing English as a second language </AC>
236,2,1,Premise,Claim,Support,<AC> communication between countries and cultures become convenient </AC>,<AC> No one can deny the huge benefits of the trend that English is being accepted universally </AC>
