doc_id,essay_id,para_id,para_types,span_pos,adu_pos,aty,parent_pos,afu,text,rel_pairs,root
552,99,552,body,3,0,none,0,none,,none,-1
552,99,552,body,4,2,Premise,1,Support,".  Businessmen , for example , use computer device to presentation or communication with their colleagues ","[(1, 0), (2, 0)]",0
552,99,552,body,5,0,none,0,none,,none,-1
552,99,552,body,6,3,Premise,1,Support,.  Communication by feature - computer such as email and internet help busy businessmen to make deal with relation even in different country ,"[(1, 0), (2, 0)]",0
552,99,552,body,7,0,none,0,none,,none,-1
552,99,552,body,8,4,Premise,3,Support,".  This is due to using computer more efficient and , many workers cannot do more in work without computer ","[(1, 0), (2, 0), (3, 2)]",0
552,99,552,body,9,0,none,0,none,. </para-body>,none,-1
553,99,553,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
553,99,553,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  in era technology like this age , computer becomes important thing in human life ",[],0
553,99,553,conclusion,3,0,none,0,none,.,none,-1
553,99,553,conclusion,4,2,Claim,0,none,"Every day ,  people cannot pass the day without stay in front of computer or using it ","[(1, 1)]",2
553,99,553,conclusion,5,0,none,0,none,,none,-1
553,99,553,conclusion,6,3,Premise,2,Support,".  This situation becomes lifestyle habits , and nowadays human activities are influenced by computer use ","[(2, 1)]",0
553,99,553,conclusion,7,0,none,0,none,. </para-conclusion>,none,-1
560,101,560,intro,1,0,none,0,none,"<para-intro> The world has become more prosperous than ever yet a great number of people are still living in poverty or suffering by wars or disasters . Charity organisations have been playing an important role to provide support to those people . However , it is controversial whether the help should go to the people who need it most or the citizens of the country where the charity organisations are located .",none,-1
560,101,560,intro,2,1,MajorClaim,0,none,My view is that  international aid should be prioritised ,[],0
560,101,560,intro,3,0,none,0,none,. </para-intro>,none,-1
561,101,561,body,1,1,Claim,0,none,<para-body>  International aid is critical ,"[(0, 0)]",2
561,101,561,body,2,0,none,0,none,,none,-1
561,101,561,body,3,2,Premise,1,Support,because  people from other countries may be facing much more serious problems ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,4,0,none,0,none,,none,-1
561,101,561,body,5,3,Premise,1,Support,".  Many people , for example in some African countries , are living below the basic standards ","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,6,0,none,0,none,,none,-1
561,101,561,body,7,4,Premise,1,Support,".  They lack food , water or clothes which keep them warm , not to mention the education needs ","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,8,0,none,0,none,,none,-1
561,101,561,body,9,5,Premise,1,Support,".  What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members ","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,10,0,none,0,none,.,none,-1
561,101,561,body,11,6,Premise,1,Support,It is clear that  those people are in desperate need of international support ,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,12,0,none,0,none,. </para-body>,none,-1
562,101,562,body,1,0,none,0,none,<para-body>,none,-1
562,101,562,body,2,1,Claim,0,none,"Despite the importance of helping those beyond our national borders ,  it is reasonable to lend a hand to our fellow citizens ","[(0, 0)]",2
562,101,562,body,3,0,none,0,none,.,none,-1
562,101,562,body,4,2,Premise,3,Support,"After all ,  charity organisations are mainly funded by the home country ","[(2, 0), (3, 0), (4, 0), (1, 2)]",0
562,101,562,body,5,0,none,0,none,,none,-1
562,101,562,body,6,3,Premise,1,Support,thus  there is a high demand that the money should be spent in the place where it is collected ,"[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,7,0,none,0,none,.,none,-1
562,101,562,body,8,4,Premise,1,Support,"Another reason is that ,  even within the most developed countries , there are still poor people who lack their basic needs ","[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,9,0,none,0,none,,none,-1
562,101,562,body,10,5,Premise,1,Support,".  By solving the problems in the home country , it is beneficial for social stability and steady economic growth ","[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,11,0,none,0,none,. </para-body>,none,-1
563,101,563,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
563,101,563,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  people from unfortunate countries need more international assistance while helping citizens in the home country is also necessary ",[],0
563,101,563,conclusion,3,0,none,0,none,. </para-conclusion>,none,-1
565,102,565,intro,1,0,none,0,none,"<para-intro> A world sportive competition event is watched by almost every country around the world and provide social stimulus and people gathering . However , while people view these sportive events as vital in release international problems , others think that they are just entertainment to distract people .",none,-1
565,102,565,intro,2,1,MajorClaim,0,none,"I believe that  they are important somehow , but not essential ",[],0
565,102,565,intro,3,0,none,0,none,. </para-intro>,none,-1
566,102,566,body,1,0,none,0,none,<para-body>,none,-1
566,102,566,body,2,1,Claim,0,none,"As a matter of fact ,  world sport events provide positive waves for number of people ","[(0, 0)]",2
566,102,566,body,3,0,none,0,none,,none,-1
566,102,566,body,4,2,Premise,1,Support,.  The main purpose of such competitions is to enjoy and share emotions between supporters though their favorite team ,"[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,5,0,none,0,none,,none,-1
566,102,566,body,6,3,Premise,1,Support,".  These emotions are shared locally in our village or city , nationally in our own country but even internationally too ","[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,7,0,none,0,none,.,none,-1
566,102,566,body,8,4,Premise,1,Support,Obviously  these events gather people and their nationalist pride feeling is increased ,"[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,9,0,none,0,none,.,none,-1
566,102,566,body,10,5,Premise,4,Support,"For example ,  the football world cup taking place every four years is a very followed event during which everyone is having fun ","[(1, 0), (2, 0), (3, 0), (4, 3)]",0
566,102,566,body,11,0,none,0,none,. </para-body>,none,-1
567,102,567,body,1,0,none,0,none,<para-body>,none,-1
567,102,567,body,2,1,Claim,0,none,"Moreover ,  these sports events are not essential in other issues such as politics or other international affairs ","[(0, 0)]",2
567,102,567,body,3,0,none,0,none,.,none,-1
567,102,567,body,4,2,Premise,1,Support,"Thus ,  if the general atmosphere during the show is peaceful and fraternal , the reality is different ","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,5,0,none,0,none,.,none,-1
567,102,567,body,6,3,Premise,1,Support,"In other words , this is the "" calm before the storm "".  After the Olympics games are finished , everything came back to normal and all the game competition is forgotten by the majority ","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,7,0,none,0,none,.,none,-1
567,102,567,body,8,4,Premise,1,Support,"To picture it ,  recently , Putin was pleased to open the last winter Olympic games and gather international countries , but actually it has been just facade and Putin didn ' t listen international warning after he conquered the Crimea ","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,9,0,none,0,none,. </para-body>,none,-1
568,102,568,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
568,102,568,conclusion,2,1,Claim,0,none,"Finally ,  an international sports event is a very good thing to gather people , let them dream , being proud of their nationality and forget problems , but just for a while ",[],0
568,102,568,conclusion,3,0,none,0,none,,none,-1
568,102,568,conclusion,4,2,MajorClaim,0,none,.  These meetings are in none case here to interact with international affairs ,[],0
568,102,568,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
570,103,570,intro,1,0,none,0,none,"<para-intro> With the tremendous development in information technology , long - distance education enables people to study at home without going to school . Whether this teaching approach is more beneficial to pupils than the traditional way sparks off a heated debate .",none,-1
570,103,570,intro,2,1,MajorClaim,0,none,"From my perspective , I agree with the view that  students can acquire more benefits from the remote education ",[],0
570,103,570,intro,3,0,none,0,none,. </para-intro>,none,-1
571,103,571,body,1,0,none,0,none,<para-body>,none,-1
571,103,571,body,2,1,Claim,0,none,"To begin with ,  studying at home save the pupils enormous time and considerable expense ","[(0, 0)]",2
571,103,571,body,3,0,none,0,none,,none,-1
571,103,571,body,4,2,Premise,1,Support,".  Students who use distance - learning programs can cut down their commuting time , tuition fees , textbook fees and so forth just by an internet connection ","[(1, 0), (2, 0)]",0
571,103,571,body,5,0,none,0,none,,none,-1
571,103,571,body,6,3,Premise,1,Support,.  This especially makes a significant difference for the children who live in the far - off countryside and the children whose families are living below the poverty - line ,"[(1, 0), (2, 0)]",0
571,103,571,body,7,0,none,0,none,. </para-body>,none,-1
572,103,572,body,1,0,none,0,none,<para-body>,none,-1
572,103,572,body,2,1,Claim,0,none,"Besides that ,  long - distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches ","[(0, 0)]",2
572,103,572,body,3,0,none,0,none,,none,-1
572,103,572,body,4,2,Premise,1,Support,".  Pupils can obtain materials for their curricula just by one mouse click , such as science reports , study posts , documentary records , etc ","[(1, 0), (3, 0)]",0
572,103,572,body,5,0,none,0,none,,none,-1
572,103,572,body,6,3,Premise,4,Support,.  A student can even select a specific online course based on his own preference and time schedule ,"[(1, 0), (3, 0), (2, 3)]",0
572,103,572,body,7,0,none,0,none,,none,-1
572,103,572,body,8,4,Premise,1,Support,so  he can control the learning progress and make satisfactory achievement on this course ,"[(1, 0), (3, 0)]",0
572,103,572,body,9,0,none,0,none,. </para-body>,none,-1
573,103,573,body,1,0,none,0,none,<para-body>,none,-1
573,103,573,body,2,1,Claim,0,none,"It is undeniable that  traditional education has its advantages in face - to - face communication , mental inspiration and physical educations ","[(0, 0)]",2
573,103,573,body,3,0,none,0,none,,none,-1
573,103,573,body,4,2,Premise,1,Support,.  These make remarkable contributions in providing immediate feedbacks and cultivating pupils ' personalities ,"[(1, 0), (2, 0)]",0
573,103,573,body,5,0,none,0,none,.,none,-1
573,103,573,body,6,3,Premise,1,Attack,"But  with the improvements in streaming and sensor technologies , remote education can eliminate the obstacles of distance and body contacts ","[(1, 0), (2, 0)]",0
573,103,573,body,7,0,none,0,none,. </para-body>,none,-1
574,103,574,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
574,103,574,conclusion,2,1,Claim,0,none,"In conclusion , I concede that  traditional education has some merits like feedbacks and inspirations that cannot be replaced in the near future ",[],0
574,103,574,conclusion,3,0,none,0,none,.,none,-1
574,103,574,conclusion,4,2,MajorClaim,0,none,"However ,  distance - learning outweighs the conventional way not only with its efficiency , convenience and economic value , but also with the self - regulated education that pupils can study on their own purpose ",[],0
574,103,574,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
576,104,576,intro,1,0,none,0,none,"<para-intro> In today ' s context , education is the most significant factor which ultimately determines one ' s future .",none,-1
576,104,576,intro,2,1,MajorClaim,0,none,"In my personal opinion , I am totally agreed with the view that  there should not be any room for partiality in terms of gender while allocating seats for students in every university courses ",[],0
576,104,576,intro,3,0,none,0,none,. There appear to be various reasons often strike in my mind in support of this position . </para-intro>,none,-1
577,104,577,body,1,0,none,0,none,<para-body>,none,-1
577,104,577,body,2,1,Claim,0,none,"To begin with ,  judging student ' s skills and abilities should only be based on their academic qualifications and talents rather than gender in particular ","[(0, 0)]",2
577,104,577,body,3,0,none,0,none,.,none,-1
577,104,577,body,4,2,Premise,1,Support,"Nowadays ,  both male and female students are equally competitive to each other and deserve to produce impressive results in various field of education ","[(1, 0), (2, 0)]",0
577,104,577,body,5,0,none,0,none,,none,-1
